Month,Month_Num,Symbol,Price,Price chg (%),OI,Volume,PCR,IV,Rollover (%),MWPL (%)
Jan-22,101,AARTIIND,"1,010.00",27.55  ( 2.80%),"19,59,250","9,09,500",0.56,30.5,2.53,NaN
Jan-22,101,ABBOTINDIA,"19,599.90",159.85  ( 0.82%),"28,225","6,900",0.34,24.14,1.66,NaN
Jan-22,101,ABCAPITAL,124.75,NaN  ( NaN%),"47,78,400","62,87,600",0,45.76,2.25,NaN
Jan-22,101,ABFRL,272.85,10.45  ( 3.98%),"98,72,200","60,29,400",0.68,38.95,1.63,NaN
Jan-22,101,ACC,"2,228.70",61.15  ( 2.82%),"25,42,250","10,99,500",0.47,33.15,2.48,NaN
Jan-22,101,ADANIENT,"1,719.85",15.20  ( 0.89%),"2,10,51,000","27,27,000",0.83,36.47,0.39,NaN
Jan-22,101,ADANIPORTS,734.5,8.60  ( 1.18%),"8,63,57,500","58,52,500",0.69,33.62,0.38,NaN
Jan-22,101,ALKEM,"3,645.20",-3.85  ( -0.11%),"3,20,400","1,06,200",0.12,32.91,2.31,NaN
Jan-22,101,AMARAJABAT,639.25,18.15  ( 2.92%),"83,10,000","32,70,000",0.64,28.83,6.16,NaN
Jan-22,101,AMBUJACEM,379.7,6.90  ( 1.85%),"1,25,70,000","26,11,500",0.49,29.98,1.52,NaN
Jan-22,101,APLLTD,807.1,3.05  ( 0.38%),"15,82,000","4,09,500",0.25,30.77,1.7,NaN
Jan-22,101,APOLLOHOSP,"5,041.55",56.00  ( 1.12%),"22,64,875","5,71,250",0.29,41.35,1.05,NaN
Jan-22,101,APOLLOTYRE,220.4,2.90  ( 1.33%),"98,52,500","49,27,500",0.77,32.47,2.26,NaN
Jan-22,101,ASHOKLEY,123.25,2.25  ( 1.86%),"3,59,01,000","1,42,56,000",0.8,35.61,3.23,NaN
Jan-22,101,ASIANPAINT,"3,400.65",19.40  ( 0.57%),"34,27,950","5,96,400",0.49,23.98,0.6,NaN
Jan-22,101,ASTRAL,"2,292.50",12.85  ( 0.56%),"5,32,675","1,41,900",0.2,36.78,0.62,NaN
Jan-22,101,ATUL,"9,061.25",43.55  ( 0.48%),"47,625","21,750",0.04,31.76,NaN,NaN
Jan-22,101,AUBANK,"1,039.75",2.45  ( 0.24%),"36,41,500","11,04,000",0.83,41.71,1.29,NaN
Jan-22,101,AUROPHARMA,738.35,12.00  ( 1.65%),"1,51,10,250","28,61,250",0.42,32.28,1.79,NaN
Jan-22,101,AXISBANK,680.35,7.90  ( 1.17%),"5,09,07,600","1,19,13,600",0.85,28.23,2.37,NaN
Jan-22,101,BAJAJ-AUTO,"3,262.05",50.60  ( 1.58%),"31,50,750","5,62,500",0.62,24.47,2.26,NaN
Jan-22,101,BAJAJFINSV,"16,453.85",231.30  ( 1.43%),"5,52,550","1,91,800",0.54,30.8,1.17,NaN
Jan-22,101,BAJFINANCE,"7,010.85",107.80  ( 1.56%),"37,11,625","9,45,125",0.76,31.44,1.93,NaN
Jan-22,101,BALKRISIND,"2,330.05",54.65  ( 2.40%),"13,98,200","2,81,800",0.34,32.05,1.12,NaN
Jan-22,101,BALRAMCHIN,369.45,NaN  ( NaN%),"5,32,800","11,13,600",0,41.66,2.35,NaN
Jan-22,101,BANDHANBNK,253.8,5.55  ( 2.24%),"2,19,87,000","47,91,600",0.82,42.22,2.39,NaN
Jan-22,101,BANKBARODA,82.3,1.80  ( 2.24%),"13,32,39,600","3,13,79,400",0.71,37.44,2.94,NaN
Jan-22,101,BANKNIFTY,"35,628.25",406.90  ( 1.16%),"23,47,925","27,21,675",1.1,20.96,4.4,NaN
Jan-22,101,BATAINDIA,"1,881.50",58.25  ( 3.19%),"12,66,650","13,35,950",0.73,27.29,1.37,NaN
Jan-22,101,BEL,210.85,1.35  ( 0.64%),"2,10,10,200","61,97,800",0.49,34.39,1.97,NaN
Jan-22,101,BERGEPAINT,774.35,11.70  ( 1.53%),"48,68,600","21,39,500",0.54,24.18,1.44,NaN
Jan-22,101,BHARATFORG,701.9,7.10  ( 1.02%),"79,93,500","17,87,250",0.94,30.04,1.32,NaN
Jan-22,101,BHARTIARTL,687.35,4.80  ( 0.70%),"6,85,57,700","94,66,750",0.68,25.16,0.77,NaN
Jan-22,101,BHEL,59.3,1.95  ( 3.40%),"11,11,42,500","3,16,05,000",0.65,45.4,3.1,NaN
Jan-22,101,BIOCON,366.7,4.40  ( 1.21%),"1,71,30,400","42,45,800",0.34,35.36,1.26,NaN
Jan-22,101,BOSCHLTD,"17,210.35",436.40  ( 2.60%),"1,62,300","76,350",0.38,29.1,2.49,NaN
Jan-22,101,BPCL,386.2,7.35  ( 1.94%),"2,56,17,600","48,83,400",0.67,25.24,5.25,NaN
Jan-22,101,BRITANNIA,"3,625.45",38.55  ( 1.07%),"12,50,800","2,10,000",0.84,17.34,1.04,NaN
Jan-22,101,BSOFT,548,3.85  ( 0.71%),"43,19,900","19,52,600",0.38,48.82,1.92,NaN
Jan-22,101,CADILAHC,484.75,3.55  ( 0.74%),"1,71,17,100","47,08,000",0.58,32.77,2.66,NaN
Jan-22,101,CANBK,200.65,4.85  ( 2.48%),"5,28,33,600","1,79,87,400",0.78,36.69,2.12,NaN
Jan-22,101,CANFINHOME,556.55,0.85  ( 0.15%),"38,38,575","6,50,325",0.74,33.39,1.23,NaN
Jan-22,101,CHAMBLFERT,396.45,7.10  ( 1.82%),"19,59,000","12,87,000",0.34,43.21,1.51,NaN
Jan-22,101,CHOLAFIN,523.4,11.80  ( 2.31%),"80,13,750","16,23,750",0.36,38.41,0.99,NaN
Jan-22,101,CIPLA,949.35,-7.35  ( -0.77%),"97,31,800","21,84,000",0.61,27.27,0.87,NaN
Jan-22,101,COALINDIA,146.95,0.55  ( 0.38%),"4,35,79,200","75,18,000",0.64,27,6.77,NaN
Jan-22,101,COFORGE,"5,904.70",30.25  ( 0.51%),"6,35,200","2,68,300",0.27,44,0.66,NaN
Jan-22,101,COLPAL,"1,484.85",20.00  ( 1.37%),"29,49,800","5,88,350",0.58,21.41,3.41,NaN
Jan-22,101,CONCOR,617.85,10.30  ( 1.70%),"60,96,800","6,34,400",0.92,29.9,2.26,NaN
Jan-22,101,COROMANDEL,759.9,6.05  ( 0.80%),"9,33,125","2,87,500",0.45,29.85,10.97,NaN
Jan-22,101,CROMPTON,439.45,6.55  ( 1.51%),"19,94,300","4,79,600",0.95,35.43,0.93,NaN
Jan-22,101,CUB,135.5,-1.05  ( -0.77%),"95,84,600","19,51,600",0.72,35.27,6.28,NaN
Jan-22,101,CUMMINSIND,945.9,12.15  ( 1.30%),"10,59,600","3,63,600",0.26,30.34,3.23,NaN
Jan-22,101,DABUR,581.25,8.80  ( 1.54%),"1,00,13,750","16,80,000",0.6,18.67,1.62,NaN
Jan-22,101,DALBHARAT,"1,858.30",50.75  ( 2.81%),"5,34,250","3,09,250",1.53,30.22,1.2,NaN
Jan-22,101,DEEPAKNTR,"2,505.00",53.15  ( 2.17%),"21,98,250","9,48,500",0.45,41.99,2.22,NaN
Jan-22,101,DELTACORP,260.1,8.20  ( 3.26%),"1,63,55,300","72,74,900",0.7,49.09,3.47,NaN
Jan-22,101,DIVISLAB,"4,689.45",42.10  ( 0.91%),"23,43,900","4,53,600",0.55,26.89,1.67,NaN
Jan-22,101,DIXON,"5,543.50",-34.30  ( -0.61%),"3,74,125","1,56,875",0.39,44.07,5.45,NaN
Jan-22,101,DLF,391.9,11.50  ( 3.02%),"2,67,33,300","84,64,500",0.55,37.71,1.46,NaN
Jan-22,101,DRREDDY,"4,936.05",7.45  ( 0.15%),"21,96,000","5,42,500",0.88,25.84,0.99,NaN
Jan-22,101,EICHERMOT,"2,602.30",39.30  ( 1.53%),"32,56,050","7,73,500",0.41,29.52,1.11,NaN
Jan-22,101,ESCORTS,"1,919.35",8.35  ( 0.44%),"50,55,050","12,83,150",0.62,13.49,4.17,NaN
Jan-22,101,EXIDEIND,169.3,3.40  ( 2.05%),"2,04,08,400","25,52,400",0.51,28.25,10.59,NaN
Jan-22,101,FEDERALBNK,83.2,0.90  ( 1.09%),"9,05,20,000","1,37,30,000",0.5,37.53,2.93,NaN
Jan-22,101,FSL,183.95,-0.05  ( -0.03%),"86,60,600","25,42,800",0.23,53.24,2.43,NaN
Jan-22,101,GAIL,130,1.90  ( 1.48%),"3,96,43,900","51,54,500",0.82,29.89,5.46,NaN
Jan-22,101,GLENMARK,530.1,2.70  ( 0.51%),"89,04,450","18,71,050",0.43,34.88,0.67,NaN
Jan-22,101,GMRINFRA,45.95,-0.95  ( -2.03%),"13,60,12,500","3,46,27,500",0.59,51.33,1.66,NaN
Jan-22,101,GNFC,443.55,NaN  ( NaN%),"4,36,800","9,64,600",0,39.08,2.04,NaN
Jan-22,101,GODREJCP,973.05,18.70  ( 1.96%),"52,37,500","10,58,000",0.53,28.31,0.93,NaN
Jan-22,101,GODREJPROP,"1,881.20",31.85  ( 1.72%),"31,83,050","5,65,500",0.42,42.89,1.56,NaN
Jan-22,101,GRANULES,338.1,-1.80  ( -0.53%),"1,32,89,700","22,14,950",0.19,35.69,0.65,NaN
Jan-22,101,GRASIM,"1,631.75",30.10  ( 1.88%),"1,25,20,050","21,32,750",0.66,28.28,0.27,NaN
Jan-22,101,GSPL,296.05,4.35  ( 1.49%),"8,50,000","4,11,400",0.94,34.96,1.19,NaN
Jan-22,101,GUJGASLTD,638.25,9.55  ( 1.52%),"22,47,500","6,35,000",0.54,32.15,2.49,NaN
Jan-22,101,HAL,"1,218.00",1.45  ( 0.12%),"26,86,125","5,13,475",0.56,27.78,2.15,NaN
Jan-22,101,HAVELLS,"1,405.15",13.20  ( 0.95%),"32,37,000","4,43,500",0.52,31.5,0.61,NaN
Jan-22,101,HCLTECH,"1,314.20",1.95  ( 0.15%),"1,73,75,400","33,40,400",0.47,31.77,1.6,NaN
Jan-22,101,HDFC,"2,593.35",18.35  ( 0.71%),"1,31,82,000","19,14,300",0.5,21.53,0.6,NaN
Jan-22,101,HDFCAMC,"2,452.10",40.50  ( 1.68%),"30,42,400","2,73,400",0.91,22.72,3.47,NaN
Jan-22,101,HDFCBANK,"1,482.60",16.00  ( 1.09%),"3,20,65,000","59,82,900",0.8,20.55,5.71,NaN
Jan-22,101,HDFCLIFE,651.95,8.25  ( 1.28%),"1,89,17,800","24,38,700",0.84,21.3,2.07,NaN
Jan-22,101,HEROMOTOCO,"2,473.90",36.50  ( 1.50%),"38,70,900","7,07,400",0.83,21.72,10.38,NaN
Jan-22,101,HINDALCO,477.05,24.95  ( 5.52%),"2,83,90,750","1,73,44,050",0.5,32.26,1.28,NaN
Jan-22,101,HINDCOPPER,125.45,NaN  ( NaN%),"15,05,000","27,21,900",0,43.08,2.75,NaN
Jan-22,101,HINDPETRO,293.55,3.85  ( 1.33%),"1,07,59,500","20,87,100",0.87,26.76,0.82,NaN
Jan-22,101,HINDUNILVR,"2,366.30",31.20  ( 1.34%),"91,52,700","20,77,500",0.75,17.58,3.84,NaN
Jan-22,101,HONAUT,"42,421.00",NaN  ( NaN%),"3,225","5,925",0,32.26,3.59,NaN
Jan-22,101,IBULHSGFIN,219.3,4.40  ( 2.05%),"2,71,87,000","1,96,66,400",0.52,51.92,4.68,NaN
Jan-22,101,ICICIBANK,744.25,4.75  ( 0.64%),"7,93,98,000","1,31,14,750",0.63,26.67,1.2,NaN
Jan-22,101,ICICIGI,"1,404.40",27.85  ( 2.02%),"30,88,050","3,46,375",0.74,23.29,0.59,NaN
Jan-22,101,ICICIPRULI,563.15,10.15  ( 1.84%),"54,97,500","9,09,750",0.61,30.03,0.5,NaN
Jan-22,101,IDEA,15.5,1.35  ( 9.54%),"73,14,30,000","63,25,90,000",0.39,74.02,3.25,NaN
Jan-22,101,IDFC,63.4,NaN  ( NaN%),"3,68,60,000","7,00,60,000",0,49.09,0.78,NaN
Jan-22,101,IDFCFIRSTB,48.65,1.05  ( 2.21%),"14,63,31,300","5,97,18,000",0.64,38.16,5.76,NaN
Jan-22,101,IEX,253.65,5.05  ( 2.03%),"3,50,92,500","70,01,250",0.64,40.13,4.66,NaN
Jan-22,101,IGL,473.1,4.10  ( 0.87%),"99,37,125","36,53,375",0.61,27.46,4.06,NaN
Jan-22,101,INDHOTEL,181.2,3.95  ( 2.23%),"1,36,22,514","55,58,404",0.69,43.05,3.89,NaN
Jan-22,101,INDIACEM,193.35,5.10  ( 2.71%),"1,06,05,300","28,59,400",0.69,38.1,1.32,NaN
Jan-22,101,INDIAMART,"6,515.05",170.95  ( 2.69%),"2,29,200","1,17,450",0.7,40.88,3.1,NaN
Jan-22,101,INDIGO,"2,022.50",41.10  ( 2.07%),"26,52,750","5,42,500",0.73,40.71,1.03,NaN
Jan-22,101,INDUSINDBK,891.8,5.35  ( 0.60%),"2,62,53,900","50,51,700",0.81,37.28,2.08,NaN
Jan-22,101,INDUSTOWER,249.5,7.75  ( 3.21%),"1,47,14,000","39,34,000",1.09,38.6,1.54,NaN
Jan-22,101,INFY,"1,898.85",-3.30  ( -0.17%),"2,92,55,700","58,65,000",0.84,26.31,2.04,NaN
Jan-22,101,IOC,112,0.85  ( 0.76%),"4,18,73,000","1,10,17,500",1.16,27.04,5.94,NaN
Jan-22,101,IPCALAB,"2,172.40",-10.70  ( -0.49%),"13,01,625","1,75,950",0.23,40.48,0.87,NaN
Jan-22,101,IRCTC,835.05,0.60  ( 0.07%),"80,25,500","19,01,375",0.62,39.1,4.83,NaN
Jan-22,101,ITC,218.9,1.85  ( 0.85%),"20,33,08,800","2,12,96,000",0.65,22.52,9.49,NaN
Jan-22,101,JINDALSTEL,378.75,7.05  ( 1.90%),"3,39,20,000","50,72,500",0.83,38.31,1.09,NaN
Jan-22,101,JKCEMENT,"3,397.00",88.60  ( 2.68%),"2,74,750","1,23,200",0.74,39.69,1.94,NaN
Jan-22,101,JSWSTEEL,659.4,10.45  ( 1.61%),"4,06,32,300","64,46,250",0.89,30.2,0.56,NaN
Jan-22,101,JUBLFOOD,"3,610.10",75.95  ( 2.15%),"16,61,250","3,58,875",0.53,35.62,1.31,NaN
Jan-22,101,KOTAKBANK,"1,800.35",36.45  ( 2.07%),"1,54,11,200","39,17,200",0.62,26.16,0.84,NaN
Jan-22,101,L&TFH,78.2,1.60  ( 2.09%),"6,00,31,748","86,29,508",0.85,35.57,3.58,NaN
Jan-22,101,LALPATHLAB,"3,834.85",91.20  ( 2.44%),"5,12,750","2,79,625",0.29,39.73,2.31,NaN
Jan-22,101,LAURUSLABS,542.05,1.20  ( 0.22%),"36,27,000","7,08,300",0.29,42.36,2.21,NaN
Jan-22,101,LICHSGFIN,371.15,7.70  ( 2.12%),"1,23,14,000","26,42,000",0.89,30.19,3.37,NaN
Jan-22,101,LT,"1,906.75",10.95  ( 0.58%),"1,16,33,400","19,61,900",0.38,25.05,0.62,NaN
Jan-22,101,LTI,"7,350.35",26.40  ( 0.36%),"6,26,700","1,92,900",0.43,37.32,1.58,NaN
Jan-22,101,LTTS,"5,620.55",18.55  ( 0.33%),"5,95,600","2,25,000",0.32,39.31,1.49,NaN
Jan-22,101,LUPIN,954.45,15.00  ( 1.60%),"66,21,500","19,46,500",0.56,26.8,1.76,NaN
Jan-22,101,M&M,840.4,7.40  ( 0.89%),"1,02,17,200","22,12,700",0.45,25.65,0.96,NaN
Jan-22,101,M&MFIN,149.75,2.50  ( 1.70%),"2,61,12,000","46,88,000",0.9,37.18,3.6,NaN
Jan-22,101,MANAPPURAM,165.55,2.55  ( 1.56%),"1,71,72,000","43,29,000",0.77,34.73,4.14,NaN
Jan-22,101,MARICO,515.5,7.05  ( 1.39%),"73,76,000","11,89,000",0.47,22.28,1.6,NaN
Jan-22,101,MARUTI,"7,443.15",140.50  ( 1.92%),"21,50,900","5,60,700",0.48,25.38,0.82,NaN
Jan-22,101,MCDOWELL-N,903.25,13.70  ( 1.54%),"1,53,38,750","29,38,750",0.52,27.46,0.61,NaN
Jan-22,101,MCX,"1,592.45",16.45  ( 1.04%),"16,21,200","3,90,250",0.53,37.71,2.48,NaN
Jan-22,101,METROPOLIS,"3,453.35",12.00  ( 0.35%),"5,22,200","1,84,000",0.16,46.3,0.87,NaN
Jan-22,101,MFSL,980.1,8.00  ( 0.82%),"12,12,900","2,88,600",0.2,33.11,0.21,NaN
Jan-22,101,MGL,867.25,11.70  ( 1.37%),"41,52,000","7,26,000",0.6,27.95,8.96,NaN
Jan-22,101,MINDTREE,"4,804.50",46.10  ( 0.97%),"24,39,400","7,17,200",0.32,41.71,1.1,NaN
Jan-22,101,MOTHERSUMI,223.55,7.85  ( 3.64%),"2,64,77,500","98,14,000",1.09,37.75,3.21,NaN
Jan-22,101,MPHASIS,"3,404.60",43.50  ( 1.29%),"17,50,175","5,61,575",0.14,38.31,0.35,NaN
Jan-22,101,MRF,"73,565.75","1,342.30  ( 1.86%)","56,460","8,530",0.44,23.19,3.37,NaN
Jan-22,101,MUTHOOTFIN,"1,505.05",19.15  ( 1.29%),"31,45,125","5,77,500",0.86,28.33,1.35,NaN
Jan-22,101,NAM-INDIA,353.65,6.50  ( 1.87%),"35,44,000","9,64,800",0.62,31.96,5.58,NaN
Jan-22,101,NATIONALUM,101.4,3.35  ( 3.42%),"9,59,82,000","3,05,15,000",0.69,41.54,1.96,NaN
Jan-22,101,NAUKRI,"5,589.50",99.85  ( 1.82%),"11,46,250","3,73,500",0.73,34.27,2.43,NaN
Jan-22,101,NAVINFLUOR,"4,206.45",28.45  ( 0.68%),"3,51,900","97,425",0.15,38.62,2.86,NaN
Jan-22,101,NBCC,46.3,NaN  ( NaN%),"34,80,000","50,04,000",0,51.73,12.65,NaN
Jan-22,101,NESTLEIND,"19,802.85",297.05  ( 1.52%),"3,03,450","51,525",0.41,18.81,0.49,NaN
Jan-22,101,NIFTY,"17,409.95",142.00  ( 0.82%),"1,02,74,450","69,57,650",1.65,15.03,7.43,NaN
Jan-22,101,NMDC,134.05,2.30  ( 1.75%),"7,77,40,100","1,20,46,600",0.7,29.23,3.35,NaN
Jan-22,101,NTPC,123.5,-2.20  ( -1.75%),"5,38,76,400","1,74,59,100",0.49,26.29,10.06,NaN
Jan-22,101,OBEROIRLTY,865.95,16.20  ( 1.91%),"28,18,900","5,50,200",0.57,38.09,1.11,NaN
Jan-22,101,OFSS,"3,984.35",11.60  ( 0.29%),"7,07,125","1,26,375",0.21,36.12,0.77,NaN
Jan-22,101,ONGC,142.75,2.10  ( 1.49%),"3,09,84,800","64,98,800",0.54,27.69,2.71,NaN
Jan-22,101,PAGEIND,"40,644.65","1,072.75  ( 2.71%)","77,670","24,480",0.5,28.39,0.54,NaN
Jan-22,101,PEL,"2,662.70",41.25  ( 1.57%),"31,03,925","4,60,350",1.02,34.99,2.12,NaN
Jan-22,101,PERSISTENT,"4,918.70",77.15  ( 1.59%),"4,09,650","2,30,100",0.14,42.47,1.97,NaN
Jan-22,101,PETRONET,217.5,2.75  ( 1.28%),"1,80,15,000","16,02,000",0.88,19.97,1.98,NaN
Jan-22,101,PFC,120.45,1.95  ( 1.65%),"3,84,09,000","60,88,400",0.77,25.99,4.51,NaN
Jan-22,101,PFIZER,"5,083.70",46.25  ( 0.92%),"1,38,625","32,750",0.37,25.66,2.97,NaN
Jan-22,101,PIDILITIND,"2,477.70",30.90  ( 1.26%),"20,48,000","3,41,000",0.33,23.91,0.58,NaN
Jan-22,101,PIIND,"3,051.20",50.95  ( 1.70%),"15,83,000","1,44,750",0.16,36.06,0.57,NaN
Jan-22,101,PNB,37.5,0.30  ( 0.81%),"25,15,68,000","3,69,60,000",0.77,40.82,3.91,NaN
Jan-22,101,POLYCAB,"2,470.55",56.40  ( 2.34%),"5,33,700","4,19,400",0.32,38.51,2.09,NaN
Jan-22,101,POWERGRID,205.25,-1.10  ( -0.53%),"2,89,47,524","85,32,800",0.62,26.49,1.45,NaN
Jan-22,101,PVR,"1,300.90",29.85  ( 2.35%),"26,89,049","17,76,962",1.4,44.81,6.81,NaN
Jan-22,101,RAIN,241.25,NaN  ( NaN%),"10,90,000","24,75,000",0,49.18,1.53,NaN
Jan-22,101,RAMCOCEM,"1,011.00",24.50  ( 2.48%),"18,41,100","9,19,700",0.4,30.3,0.55,NaN
Jan-22,101,RBLBANK,127.4,-3.45  ( -2.64%),"3,31,58,600","5,10,74,800",0.47,82.98,4.7,NaN
Jan-22,101,RECLTD,134.4,3.05  ( 2.32%),"3,38,10,000","66,54,000",0.8,27.2,5.5,NaN
Jan-22,101,RELIANCE,"2,381.50",14.65  ( 0.62%),"3,26,01,500","64,73,000",0.74,25.86,1.62,NaN
Jan-22,101,SAIL,107.55,1.85  ( 1.75%),"14,11,89,000","2,67,52,000",0.55,42.14,3.93,NaN
Jan-22,101,SBICARD,930.3,6.80  ( 0.74%),"47,22,000","6,19,000",0.68,29.28,4.02,NaN
Jan-22,101,SBILIFE,"1,198.85",-1.00  ( -0.08%),"65,58,750","10,48,500",0.44,21.22,0.25,NaN
Jan-22,101,SBIN,461.8,7.70  ( 1.70%),"9,74,92,500","2,03,35,500",0.61,28.4,1.66,NaN
Jan-22,101,SHREECEM,"27,124.20",576.65  ( 2.17%),"1,53,775","31,275",0.46,26,0.77,NaN
Jan-22,101,SIEMENS,"2,370.90",9.50  ( 0.40%),"17,58,075","3,61,900",0.21,32.62,0.73,NaN
Jan-22,101,SRF,"2,433.70",23.65  ( 0.98%),"30,40,875","7,11,375",0.38,32.03,1.51,NaN
Jan-22,101,SRTRANSFIN,"1,221.10",17.85  ( 1.48%),"32,28,000","11,62,000",0.55,39.21,2.21,NaN
Jan-22,101,STAR,449.85,0.10  ( 0.02%),"55,33,200","7,13,700",0.52,44.65,3.53,NaN
Jan-22,101,SUNPHARMA,849.25,13.20  ( 1.58%),"2,72,00,600","37,84,200",0.5,25.38,0.56,NaN
Jan-22,101,SUNTV,501.8,11.90  ( 2.43%),"1,17,81,000","15,82,500",0.57,33.02,0.95,NaN
Jan-22,101,SYNGENE,622.75,6.25  ( 1.01%),"8,62,750","5,38,050",0.1,39.05,2.22,NaN
Jan-22,101,TATACHEM,898.65,11.60  ( 1.31%),"67,19,000","14,19,000",0.6,30.27,2.31,NaN
Jan-22,101,TATACOMM,"1,472.50",NaN  ( NaN%),"7,49,200","18,64,000",0,49.38,0.64,NaN
Jan-22,101,TATACONSUM,745.5,14.60  ( 2.00%),"1,01,78,325","12,56,850",0.42,26.19,1.26,NaN
Jan-22,101,TATAMOTORS,485.05,12.25  ( 2.59%),"7,87,59,750","2,83,51,800",0.84,37.31,2.17,NaN
Jan-22,101,TATAPOWER,222.25,2.90  ( 1.32%),"9,24,95,250","2,15,79,750",0.82,34.98,3.16,NaN
Jan-22,101,TATASTEEL,"1,116.60",13.65  ( 1.24%),"4,61,69,450","62,39,850",0.9,34.77,1.61,NaN
Jan-22,101,TCS,"3,744.35",7.40  ( 0.20%),"1,17,69,300","18,40,650",0.7,26.12,1.35,NaN
Jan-22,101,TECHM,"1,800.80",-8.50  ( -0.47%),"1,22,31,000","30,68,400",0.68,32.76,0.96,NaN
Jan-22,101,TITAN,"2,530.00",87.55  ( 3.58%),"48,93,000","30,24,750",0.42,26.63,1.05,NaN
Jan-22,101,TORNTPHARM,"3,285.25",80.45  ( 2.51%),"7,15,000","5,08,500",0.04,33.44,1.34,NaN
Jan-22,101,TORNTPOWER,551.5,5.90  ( 1.08%),"30,66,000","10,21,500",0.32,34.87,2.2,NaN
Jan-22,101,TRENT,"1,067.85",30.40  ( 2.93%),"20,89,450","7,03,250",0.26,39.56,0.62,NaN
Jan-22,101,TVSMOTOR,627.9,12.65  ( 2.06%),"76,60,800","24,24,800",0.52,33.85,1.88,NaN
Jan-22,101,UBL,"1,582.85",32.30  ( 2.08%),"11,26,300","4,76,350",0.41,31.65,NaN,NaN
Jan-22,101,ULTRACEMCO,"7,630.95",203.50  ( 2.74%),"13,95,400","4,36,500",0.55,26.15,0.36,NaN
Jan-22,101,UPL,751.8,0.95  ( 0.13%),"2,46,79,200","28,80,800",0.7,27.07,0.59,NaN
Jan-22,101,VEDL,343,8.15  ( 2.43%),"4,24,51,400","1,18,54,400",0.63,36.11,1.89,NaN
Jan-22,101,VOLTAS,"1,224.25",23.25  ( 1.94%),"25,57,000","12,85,500",0.37,30.36,0.99,NaN
Jan-22,101,WHIRLPOOL,"1,766.20",-6.80  ( -0.38%),"8,92,000","2,01,500",0.46,33.22,3.17,NaN
Jan-22,101,WIPRO,718.25,1.60  ( 0.22%),"2,21,20,800","55,99,200",0.7,34.7,1.92,NaN
Jan-22,101,ZEEL,322.6,3.55  ( 1.11%),"7,47,12,000","83,52,000",0.64,44.27,1.19,NaN
Feb-22,102,LTTS,"4,586.15",204.85  ( 4.68%),"6,57,000","6,27,800",0.48,47.16,11.48,NaN
Feb-22,102,NIFTY,"17,125.65",-23.90  ( -0.14%),"1,05,67,550","1,30,11,150",1.64,21.13,7.32,NaN
Feb-22,102,WIPRO,552.65,5.70  ( 1.04%),"3,80,30,400","1,99,50,400",0.45,37.53,6.58,NaN
Feb-22,102,INDIAMART,"4,764.40",190.55  ( 4.17%),"3,37,350","3,27,000",0.42,62.13,6.24,NaN
Feb-22,102,LAURUSLABS,500.95,36.25  ( 7.80%),"43,97,400","76,28,400",0.85,43.12,6.05,NaN
Feb-22,102,ACC,"2,219.05",39.95  ( 1.83%),"26,30,500","8,07,250",0.63,35.86,5.78,NaN
Feb-22,102,DIXON,"4,412.85",19.65  ( 0.45%),"6,30,875","13,45,500",0.64,54.84,5.75,NaN
Feb-22,102,LALPATHLAB,"2,764.90",32.05  ( 1.17%),"7,05,125","2,97,500",0.66,52.42,5.75,NaN
Feb-22,102,COLPAL,"1,402.60",4.70  ( 0.34%),"28,77,350","7,88,900",0.64,23.54,5.37,NaN
Feb-22,102,MOTHERSUMI,176.9,2.35  ( 1.35%),"1,46,89,500","63,73,500",0.73,57.16,5.3,NaN
Feb-22,102,BANKNIFTY,"37,824.30",-343.75  ( -0.90%),"19,89,650","50,06,075",1.03,27.95,5.2,NaN
Feb-22,102,TCS,"3,697.15",29.35  ( 0.80%),"1,24,61,250","34,36,350",0.51,25.18,5.04,NaN
Feb-22,102,IGL,395.2,0.80  ( 0.20%),"1,70,56,875","38,21,125",0.67,42.23,4.98,NaN
Feb-22,102,IEX,232.3,1.65  ( 0.72%),"4,12,08,750","1,65,86,250",0.65,50.24,4.91,NaN
Feb-22,102,COALINDIA,162.3,1.70  ( 1.06%),"3,74,34,600","1,74,84,600",0.51,34.36,4.83,NaN
Feb-22,102,MGL,805.55,2.90  ( 0.36%),"41,24,400","8,89,800",0.59,34.33,4.8,NaN
Feb-22,102,LUPIN,902.95,13.40  ( 1.51%),"58,23,350","23,07,750",0.81,34.77,4.78,NaN
Feb-22,102,IRCTC,847.25,30.80  ( 3.77%),"78,73,250","65,45,000",0.69,44.94,4.76,NaN
Feb-22,102,SBICARD,869.7,23.25  ( 2.75%),"47,98,000","9,32,500",0.59,30.64,4.63,NaN
Feb-22,102,TATAMOTORS,498.9,2.00  ( 0.40%),"6,87,33,450","4,34,56,800",0.81,45.91,4.62,NaN
Feb-22,102,HEROMOTOCO,"2,619.30",-41.05  ( -1.54%),"30,32,100","9,44,400",0.44,36.29,4.59,NaN
Feb-22,102,AMARAJABAT,614.5,14.45  ( 2.41%),"82,64,000","20,44,000",0.61,35.07,4.56,NaN
Feb-22,102,HDFCBANK,"1,466.45",-14.70  ( -0.99%),"3,76,68,950","1,27,83,650",0.61,26.86,4.39,NaN
Feb-22,102,HDFCAMC,"2,188.85",44.70  ( 2.08%),"31,32,000","8,76,000",0.69,33.2,4.32,NaN
Feb-22,102,PVR,"1,555.40",10.70  ( 0.69%),"23,36,180","19,75,578",0.54,46.18,4.32,NaN
